evntName,lat,lon,depth,mag,maxAmp,spCen,rmsA,maxPFA,maxFA,maxPF_FA,Energy,rect,azmth,indAngl,Dip,DipRec,ccD,ccS,xotsu,ccnAb2D,ccnAb2S,ypicD,ypicS,ccnRel2D,ccnRel2S,ccAb2D,ccAb2S,ccRel2D,ccRel2S,xp2D,xp2S,xpp2D,xpp2S,semD,semS,skwnss,semblanceD,semblanceS,envelopD,envelopS,udD,udS,ud2D,ud2S,class
2_20150327_005451,30.009712,-91.142686,180,-1,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150327_065432,30.008903,-91.142908,180,-0.57,6035.975601,152.576728,27.005376,246.010322,126.5,1.57477,1324373.915,0.972323,44.872678,48.151568,41.848432,48.151568,0.105138,0.257089,1461.333333,0.060894,0.052702,152.25,176.25,0.001231,0.001266,0.058068,0.003598,-0.007796,0.003718,0.022949,0.023004,-0.007963,0.014792,0.203053,0.229916,-2.635231,45.5,42.25,1.489609,3.197243,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150327_131742,30.010512,-91.14179,123,-0.86,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150327_132047,30.010473,-91.141594,158,-0.81,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150327_132050,30.010478,-91.141977,162,-0.81,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150327_144418,30.01054,-91.141219,80,-0.99,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150327_170102,30.010446,-91.142258,155,-0.9,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150327_215217,30.010917,-91.141119,100,-1.2,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150328_030117,30.010482,-91.142257,157,-0.87,6737.89443,139.983917,39.994291,535.053093,106.933333,2.8489,3775397.243,0.972071,54.093728,69.693756,20.306244,69.693756,0.105429,0.25245,2278.333333,0.065076,0.055975,152,174.2,0.001287,0.001332,0.104324,0.104503,0.01401,-0.014706,0.023346,0.023473,0.000068,0.02118,0.187742,0.223178,-3.162278,37.4,37.6,1.473243,3.058655,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150328_213326,30.01096,-91.142248,180,-0.94,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150328_213616,30.010281,-91.141421,121,-0.93,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150329_014150,30.009387,-91.143314,160,-0.43,9568.775439,130.367922,52.299565,606.54225,121,3.317314,4387565.252,0.982757,64.305754,61.297384,28.702616,61.297384,0.097214,0.244212,2160,0.063209,0.054588,153,176,0.000989,0.001034,0.0997,0.100717,0.007076,-0.017074,0.019448,0.019602,-0.001755,0.020386,0.192014,0.226491,-3.162278,35.2,37.8,1.374993,2.070725,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150330_191006,30.00946,-91.142691,260,-0.97,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150330_231323,30.009709,-91.143101,140,-0.86,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150331_085119,30.008813,-91.143532,80,-0.93,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150331_161936,30.008993,-91.143529,120,-0.86,12278.31529,165.46731,71.631244,706.509054,177.888889,4.079521,6013879.79,0.953212,47.812396,57.48629,32.51371,57.48629,0.097673,0.29232,850,0.058521,0.049957,153.333333,178.333333,0.001456,0.001501,0.126174,0.155539,0.006547,-0.030913,0.032608,0.032642,0.01688,0.027015,0.207981,0.219506,-5.270463,42,32,1.509306,3.169669,72581.74958,60921.23513,14454578596,14033204044,Shallow
2_20150331_171728,30.008819,-91.143946,160,-0.94,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150331_231135,30.008545,-91.142438,80,-0.95,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150401_004651,30.007761,-91.143759,182,-0.84,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150401_010015,30.009706,-91.142893,80,-1.27,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150402_005752,30.009141,-91.143111,203,-1.25,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150402_024825,30.008554,-91.143744,140,-0.95,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150402_104914,30.007602,-91.142715,120,-0.7,29797.85658,155.624889,120.026506,1555.954849,146.166667,351.665147,53714056.85,0.96368,36.485145,65.425086,24.574914,65.425086,0.102401,0.285254,1518.666667,0.061187,0.052069,152.75,177.75,0.001565,0.001606,0.110694,0.123028,-0.003031,-0.022511,0.026141,0.026218,0.001537,0.019809,0.1915,0.20719,-2.635231,37.5,26.5,1.465841,2.711229,505831.9125,504936.4008,6.71186E+11,6.71236E+11,Shallow
2_20150402_201454,30.008564,-91.143122,80,-1.03,7815.725311,147.067283,40.764272,455.276776,123.166667,2.586958,3041657.191,0.975208,49.067713,61.915704,28.060487,61.915704,0.102689,0.239517,3322,0.062129,0.053777,153.166667,176.333333,0.001094,0.001142,0.093277,0.071654,-0.007587,-0.013129,0.01954,0.019685,-0.007993,0.037891,0.197174,0.233175,-3.513642,38,36.666667,1.452319,2.816804,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150405_133542,30.00955,-91.141445,40,-1.13,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150406_065121,30.009042,-91.142491,60,-1.24,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150406_224925,30.009703,-91.142686,216,-0.53,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_005516,30.010431,-91.143087,80,-1.09,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_022756,30.008813,-91.143532,100,-0.62,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_023111,30.010422,-91.142465,140,-1.49,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150407_023125,30.009938,-91.142682,160,-1.35,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_063244,30.00902,-91.143528,160,-1.02,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_073833,30.009715,-91.142893,104,-0.82,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150407_204001,30.008013,-91.143132,100,-1.17,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150408_105813,30.009409,-91.142899,102,-0.95,9609.625045,145.716353,59.403138,767.515813,124.933333,3.944034,5921504.828,0.967646,56.621765,83.822982,6.148447,83.822982,0.106492,0.24744,2351.666667,0.064259,0.05515,154,175.6,0.001207,0.001267,0.14494,0.181147,0.01041,-0.03539,0.022945,0.023131,0.001977,0.046436,0.18836,0.227208,-5.270463,31.2,30.2,1.469812,2.962155,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150408_143326,30.009727,-91.142478,236,-0.62,6035.975601,152.576728,27.005376,246.010322,126.5,1.57477,1324373.915,0.972323,44.872678,48.151568,41.848432,48.151568,0.105138,0.257089,1461.333333,0.060894,0.052702,152.25,176.25,0.001231,0.001266,0.058068,0.003598,-0.007796,0.003718,0.022949,0.023004,-0.007963,0.014792,0.203053,0.229916,-2.635231,45.5,42.25,1.489609,3.197243,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150408_183435,30.009393,-91.143106,80,-0.89,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150408_232830,30.010256,-91.143505,80,-0.99,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150409_015151,30.008014,-91.1425,162,-0.79,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150409_164050,30.011175,-91.141477,80,-1.36,2543.607117,148.811523,8.210417,239.230409,98.555556,0.505677,1123557.916,0.9726,63.621733,80.363972,9.636028,80.363972,0.137537,0.258076,819,0.064608,0.055609,155.333333,174.333333,0.001217,0.001255,0.062653,0.003603,0.007965,0.006873,0.023233,0.023305,-0.021053,-0.003392,0.190478,0.231733,-5.270463,40,43.333333,1.554803,4.067314,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150410_035438,30.00936,-91.143314,100,-1.32,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150410_150449,30.009703,-91.142686,135,-1.09,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150410_150851,30.010061,-91.142472,80,-1.13,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150410_202801,30.009189,-91.14394,120,-0.94,10717.01656,131.971055,58.137436,698.982165,134.166667,3.386396,5349391.765,0.981414,77.036796,71.801119,18.198881,71.801119,0.108566,0.25386,1364,0.06244,0.053733,155.5,177,0.000909,0.000957,0.10885,0.119105,0.010928,-0.022266,0.02092,0.021067,-0.003858,0.012409,0.193067,0.227463,-5.270463,32.5,36.5,1.378819,2.14417,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150410_202838,30.008208,-91.144165,160,-0.89,10500.23013,147.996322,60.338279,702.611619,140.222222,3.69454,5445956.202,0.969591,57.874425,73.384367,16.591824,73.384367,0.104511,0.252314,3326,0.061962,0.053283,154.5,177,0.001122,0.001177,0.127854,0.147884,0.002882,-0.030052,0.022859,0.023014,0.000371,0.039805,0.195786,0.229089,-5.270463,33.833333,32,1.44939,2.73971,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150410_214341,30.00896,-91.143115,80,-0.96,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150411_002411,30.010244,-91.142676,100,-0.59,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
